FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
10.695676,26.163767,0.181689,0.616678,57.097214,51.222744,24.235756,4.844025,1.333433,1.732248,1.138129,1.235751,0.507237,2.174643,0.027738,0.000000,1.029208,1.417700,0.000000,0.000000,1.756615,1.709463,1.384457,0.685206,0.124971,0.238610,0.056191,0.091931,0.000000,0.337388,0.000000,0.000000,200.000000,,1
1.010341,4.017309,0.049290,0.299295,0.000000,4.521312,0.232098,0.000000,0.253059,0.349484,0.605678,0.022699,0.000000,0.000000,0.033734,4267.592285,0.004468,0.603935,0.000000,0.000000,0.000000,0.655264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.630183,278.000000,,0
5.475755,18.743889,0.227825,0.720489,13.704301,21.637823,4.599270,1.166677,0.569783,1.103252,0.679923,1.336927,0.472939,1.646204,0.065107,0.000000,0.738444,1.272860,0.000000,0.000000,1.136857,1.335214,0.662689,0.066951,0.000000,0.042675,0.000000,0.126108,0.000000,0.216484,0.000000,0.000000,295.000000,,1
65.931175,62.377087,0.237089,0.847278,121.575111,97.638992,54.471493,10.612806,1.249666,2.248289,0.844783,1.556388,0.855204,2.879799,0.071476,9998.000000,1.819091,1.795025,0.000000,0.000000,2.084845,1.989623,1.736169,1.025830,0.096794,0.351852,0.000000,0.192118,0.000000,0.459362,0.000000,3.999913,439.000000,,1
11.470306,31.589413,0.258410,0.801841,42.345081,46.563404,18.605341,3.853487,0.753988,0.691262,0.264598,0.525064,0.961410,2.239505,0.089975,9998.000000,1.059575,1.499542,0.000000,0.000000,1.626803,1.668045,1.269638,0.585854,0.000000,0.000000,0.000000,0.000000,0.000000,0.350152,0.000000,3.999913,580.000000,,1
18.529060,35.975910,0.111797,0.728953,48.151073,45.574223,22.564058,4.228724,1.395381,1.466671,0.213132,0.876884,0.663592,1.374059,0.004923,9998.000000,1.267853,1.556012,0.000000,0.000000,1.682606,1.658719,1.353417,0.626209,0.144693,0.166333,0.000000,0.000000,0.000000,0.138006,0.000000,3.999913,665.000000,,1
6.037333,2.808789,0.253399,0.728215,6.551477,13.911324,2.644348,0.635943,0.508754,1.501088,0.556966,1.121160,0.622767,1.986605,0.021781,0.000000,0.780845,0.448519,0.000000,0.000000,0.816339,1.143368,0.422319,0.000000,0.000000,0.176406,0.000000,0.049667,0.000000,0.298111,0.000000,0.000000,779.000000,,1
7.046936,8.217586,0.090795,0.353517,36.102142,35.737106,15.570345,3.143140,0.411012,0.977521,0.462458,1.627498,0.619373,2.438602,0.079197,0.000000,0.848000,0.914744,0.000000,0.000000,1.557533,1.553119,1.192298,0.497364,0.000000,0.000000,0.000000,0.211521,0.000000,0.387141,0.000000,0.000000,835.000000,,1
13.437805,0.727556,0.103651,1.094388,34.548210,41.862118,14.496180,2.686930,0.891418,1.109261,0.786728,1.077359,1.225430,1.442215,0.087225,0.000000,1.128328,0.000000,0.000000,0.039171,1.538426,1.621821,1.161254,0.429256,0.000000,0.045034,0.000000,0.032361,0.088288,0.159030,0.000000,0.000000,874.000000,,0
15.970397,2.271426,0.255255,0.377513,47.624371,38.343719,20.106930,4.056538,1.120541,1.968837,0.455371,0.582620,0.797129,4.568347,0.022496,0.000000,1.203316,0.356299,0.000000,0.000000,1.677829,1.583694,1.303346,0.608155,0.049428,0.294210,0.000000,0.000000,0.000000,0.659759,0.000000,0.000000,928.000000,,0
12.284784,29.881262,0.309656,0.712643,10.336289,17.058956,2.778484,0.946597,1.656066,1.615540,0.814558,0.665349,0.849155,0.885449,0.067468,0.000000,1.089368,1.475399,0.000000,0.000000,1.014365,1.231952,0.443808,0.000000,0.219078,0.208318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1027.000000,,1
24.595860,72.417336,0.289214,1.297559,105.762291,86.213348,50.099388,8.746503,1.853128,2.558145,0.908786,1.293626,1.003933,3.494201,0.064063,0.000000,1.390862,1.859843,0.000000,0.113127,2.024331,1.935575,1.699832,0.941834,0.267905,0.407925,0.000000,0.111809,0.001705,0.543348,0.000000,0.000000,1115.000000,,1
21.106371,22.689888,0.332954,2.090595,300.351288,226.519089,133.497055,26.164326,1.388114,1.845482,1.141842,1.090136,1.249885,3.993213,0.103855,0.000000,1.324414,1.355832,0.000000,0.320270,2.477629,2.355105,2.125472,1.417710,0.142425,0.266110,0.057606,0.037481,0.096870,0.601322,0.000000,0.000000,1254.000000,,1
