FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
11.429880,34.892044,0.301990,0.787866,31.676435,14.746424,16.473801,2.936856,0.513486,3.012598,0.478330,0.854106,0.777805,2.041225,0.051453,0.000000,1.058042,1.542726,0.000000,0.000000,1.500736,1.168687,1.216794,0.467883,0.000000,0.478941,0.000000,0.000000,0.000000,0.309891,0.000000,0.000000,8.000000,,1
23.876749,55.612137,0.338783,0.938871,75.966438,58.688599,31.861359,5.133598,1.213831,2.856442,0.762053,1.146873,0.723663,2.292927,0.031301,0.000000,1.377975,1.745170,0.000000,0.000000,1.880622,1.768554,1.503264,0.710422,0.084158,0.455825,0.000000,0.059515,0.000000,0.360390,0.000000,0.000000,66.000000,,1
2.660978,0.161027,0.054661,0.329081,25.214634,27.855848,8.458567,0.000000,0.915773,1.084786,0.719311,0.392625,0.134016,0.940029,0.087692,0.000000,0.425041,0.000000,0.000000,0.000000,1.401653,1.444916,0.927297,0.000000,0.000000,0.035344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,194.000000,,0
21.489473,27.486879,0.347328,0.600966,36.425930,25.774136,14.965166,3.470864,1.354295,2.111517,0.531832,1.572818,0.583658,1.850472,0.058163,0.000000,1.332226,1.439125,0.000000,0.000000,1.561411,1.411184,1.175081,0.540438,0.131713,0.324595,0.000000,0.196678,0.000000,0.267283,0.000000,0.000000,238.000000,,1
17.357653,4.750435,0.077599,0.678146,40.219688,25.069159,16.588112,3.545468,1.276796,2.595437,0.840930,0.303987,0.302490,1.875447,0.097507,0.000000,1.239491,0.676733,0.000000,0.000000,1.604439,1.399140,1.219797,0.549674,0.106122,0.414210,0.000000,0.000000,0.000000,0.273105,0.000000,0.000000,366.000000,,1
27.266819,10.261925,0.091813,1.384161,153.104263,105.387215,65.517212,13.339584,2.132679,1.904115,0.304286,0.768322,0.668703,1.441337,0.071673,0.000000,1.435634,1.011229,0.000000,0.141187,2.184987,2.022788,1.816355,1.125142,0.328925,0.279693,0.000000,0.000000,0.000000,0.158766,0.000000,0.000000,416.000000,,1
5.074306,4.308659,0.096305,0.033160,24.059376,19.642355,11.568967,2.080055,1.080434,2.473339,0.097163,0.000000,0.672157,0.000000,0.155993,9998.000000,0.705377,0.634342,0.000000,0.000000,1.381284,1.293194,1.063295,0.318075,0.033598,0.393284,0.000000,0.000000,0.000000,0.000000,0.000000,3.999913,532.000000,,1
11.817534,28.136835,0.272863,0.760955,54.371632,43.006058,21.842590,4.726239,1.064822,1.602763,0.256054,1.059771,0.799425,1.354076,0.069466,0.000000,1.072527,1.449275,0.000000,0.000000,1.735372,1.633530,1.339304,0.674516,0.027277,0.204869,0.000000,0.025212,0.000000,0.131643,0.000000,0.000000,614.000000,,1
21.221960,4.896908,0.241880,1.100717,50.070721,33.233860,20.177021,3.961231,0.723803,0.916951,0.774251,0.382364,0.609511,1.825418,0.033439,0.000000,1.326785,0.689922,0.000000,0.041676,1.699584,1.521581,1.304857,0.597830,0.000000,0.000000,0.000000,0.000000,0.000000,0.261362,0.000000,0.000000,644.000000,,1
20.361746,52.339512,0.116408,1.154379,110.669441,92.520073,50.736988,8.126492,1.408756,2.130962,0.835080,0.823641,0.797728,1.311473,0.005128,0.000000,1.308815,1.718830,0.000000,0.062349,2.044028,1.966236,1.705325,0.909903,0.148836,0.328576,0.000000,0.000000,0.000000,0.117759,0.000000,0.000000,667.000000,,1
29.108507,48.073196,0.247749,0.545168,60.860405,58.336876,30.182175,5.487094,1.278513,2.415824,0.460342,0.773113,0.776587,2.306922,0.133395,0.000000,1.464020,1.681903,0.000000,0.000000,1.784335,1.765943,1.479751,0.739342,0.106705,0.383065,0.000000,0.000000,0.000000,0.363033,0.000000,0.000000,828.000000,,1
13.581444,23.761080,0.119662,1.268571,51.104359,34.739559,19.981098,4.577889,0.954243,1.939730,0.968637,0.487313,0.839512,2.260866,0.038297,0.000000,1.132946,1.375866,0.000000,0.103315,1.708458,1.540824,1.300619,0.660665,0.000000,0.287741,0.000000,0.000000,0.000000,0.354275,0.000000,0.000000,861.000000,,1
10.570883,34.252209,0.235871,0.217524,16.256657,11.801843,9.012898,1.543491,0.847098,1.083388,0.321814,0.733086,0.607934,2.707832,0.043849,9998.000000,1.024111,1.534689,0.000000,0.000000,1.211031,1.071950,0.954865,0.188504,0.000000,0.034784,0.000000,0.000000,0.000000,0.432622,0.000000,3.999913,947.000000,,1
4.488671,15.249509,0.136631,0.727676,9.806594,10.150967,1.966022,0.997545,0.441197,2.552914,0.260546,1.225370,0.855443,1.092292,0.029475,9998.000000,0.652118,1.183256,0.000000,0.000000,0.991518,1.006507,0.293588,0.000000,0.000000,0.407036,0.000000,0.088267,0.000000,0.038339,0.000000,3.999913,1017.000000,,1
