FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
6.419497,3.016790,0.214889,0.737578,4.704159,12.833405,0.464814,0.511349,1.069534,2.202252,0.610649,0.512208,0.698788,1.663752,0.008682,0.000000,0.807501,0.479545,0.000000,0.000000,0.672482,1.108342,0.000000,0.000000,0.029194,0.342867,0.000000,0.000000,0.000000,0.221089,0.000000,0.000000,75.000000,,1
14.928892,17.977345,0.246052,0.384321,3.486315,15.638421,0.436346,0.316564,1.364157,2.182189,0.625502,0.457268,0.856801,2.129345,0.054862,0.000000,1.174028,1.254726,0.000000,0.000000,0.542367,1.194193,0.000000,0.000000,0.134864,0.338892,0.000000,0.000000,0.000000,0.328246,0.000000,0.000000,218.000000,,1
17.028570,3.797449,0.324769,0.371444,12.314191,8.608075,0.357529,1.051546,1.186601,3.026073,0.837576,0.209678,0.917291,0.821405,0.101771,0.000000,1.231178,0.579492,0.000000,0.000000,1.090406,0.934906,0.000000,0.021828,0.074305,0.480879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,305.000000,,1
10.049671,25.072273,0.184864,0.158831,1.673015,14.254260,0.284402,0.139047,0.597133,1.137350,0.419477,0.598790,0.714420,1.709369,0.065818,0.000000,1.002152,1.399194,0.000000,0.000000,0.223500,1.153945,0.000000,0.000000,0.000000,0.055894,0.000000,0.000000,0.000000,0.232836,0.000000,0.000000,348.000000,,1
12.448965,3.642352,0.170809,0.589248,4.965643,6.464176,0.445330,0.425007,0.957158,2.446827,0.871474,0.371803,0.743128,1.647821,0.038100,0.000000,1.095133,0.561382,0.000000,0.000000,0.695976,0.810513,0.000000,0.000000,0.000000,0.388603,0.000000,0.000000,0.000000,0.216910,0.000000,0.000000,461.000000,,1
61.433002,46.750084,0.398036,1.122078,13.118986,20.430080,2.113174,1.148570,1.700925,2.234693,1.014933,1.231439,1.028309,2.998783,0.036096,0.000000,1.788402,1.669782,0.000000,0.050023,1.117900,1.310270,0.324935,0.060157,0.230685,0.349218,0.006437,0.090413,0.012123,0.476945,0.000000,0.000000,733.000000,,1
15.892459,22.842890,0.205207,0.501348,4.336249,5.373481,0.608353,0.509054,1.008924,3.100338,0.516440,0.728355,1.015352,0.804795,0.104785,498.977325,1.201191,1.358751,0.000000,0.000000,0.637114,0.730256,0.000000,0.000000,0.003858,0.491409,0.000000,0.000000,0.006617,0.000000,0.000000,2.698081,1074.000000,,1
15.570025,6.981814,0.299854,0.383282,6.582681,13.394605,0.485576,0.680442,1.405003,0.548043,0.556567,0.607015,0.581222,1.963647,0.002323,9998.000000,1.192289,0.843968,0.000000,0.000000,0.818403,1.126930,0.000000,0.000000,0.147677,0.000000,0.000000,0.000000,0.000000,0.293063,0.000000,3.999913,1107.000000,,1
11.179595,15.442577,0.276597,0.879879,7.191373,17.676752,0.871454,0.718453,0.740712,2.186042,1.024595,0.930327,0.385199,2.577330,0.093594,0.000000,1.048426,1.188720,0.000000,0.000000,0.856812,1.247402,0.000000,0.000000,0.000000,0.339658,0.010552,0.000000,0.000000,0.411170,0.000000,0.000000,1158.000000,,1
12.885012,6.734385,0.112016,0.460682,4.457328,15.827357,0.301711,0.475335,0.858777,2.193588,0.364756,0.388613,0.265916,1.304546,0.067685,0.000000,1.110085,0.828298,0.000000,0.000000,0.649075,1.199408,0.000000,0.000000,0.000000,0.341155,0.000000,0.000000,0.000000,0.115459,0.000000,0.000000,1259.000000,,1
