FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
6.011940,23.218466,0.159709,0.274660,5.463697,8.474158,0.471941,0.462478,0.523168,0.982372,0.380707,0.326366,0.466830,0.764728,0.049293,0.000000,0.779015,1.365834,0.000000,0.000000,0.737487,0.928097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,,1
1.145475,0.512807,0.072169,0.117466,1.107065,0.693258,0.066838,0.084766,0.000000,0.000000,0.282985,0.326246,0.299176,1.104889,0.194228,0.000000,0.058986,0.000000,0.000000,0.000000,0.044173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043319,0.000000,0.000000,169.000000,,0
2.872373,4.946958,0.178914,0.774111,6.252202,5.969556,0.411651,0.489110,0.744266,1.089757,0.549879,0.315925,0.394123,1.104670,0.045713,0.000000,0.458241,0.694338,0.000000,0.000000,0.796033,0.775942,0.000000,0.000000,0.000000,0.037330,0.000000,0.000000,0.000000,0.043232,0.000000,0.000000,198.000000,,1
5.708412,3.079875,0.200236,0.927911,8.698930,9.367193,0.462997,0.785191,0.911701,1.780580,0.754707,0.402667,0.344353,1.376575,0.003909,0.000000,0.756515,0.488533,0.000000,0.000000,0.939466,0.971609,0.000000,0.000000,0.000000,0.250561,0.000000,0.000000,0.000000,0.138800,0.000000,0.000000,436.000000,,1
1.195764,2.729932,0.183446,0.237148,4.450820,2.309837,0.259907,0.390010,0.529357,0.389811,0.372123,0.320317,0.288814,0.000000,0.188873,1517.825195,0.077645,0.436152,0.000000,0.000000,0.648440,0.363581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.181222,611.000000,,0
1.067577,0.000000,0.000000,0.389471,2.019205,0.000000,0.188956,0.233315,0.346529,0.000000,0.291410,0.000000,0.000000,1.402308,0.058561,0.000000,0.028399,0.000000,0.000000,0.000000,0.305180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.146843,0.000000,0.000000,908.000000,,0
4.820887,33.616745,0.159410,0.395081,4.129305,5.814958,0.280410,0.358188,0.207243,0.560919,0.602683,0.166657,0.108822,0.351780,0.022025,0.000000,0.683127,1.526556,0.000000,0.000000,0.615877,0.764547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,936.000000,,1
2.735901,2.823382,0.147372,0.721427,3.245414,7.201734,0.532152,0.238067,0.712463,0.662235,0.252461,0.480565,0.535725,1.362201,0.022371,332.328369,0.437100,0.450770,0.000000,0.000000,0.511270,0.857437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.134241,0.000000,2.521567,1382.000000,,1
1.136392,0.173145,0.070951,0.087421,0.000000,3.140405,0.000000,0.000000,0.356970,0.000000,0.207103,0.395820,0.331836,0.001238,0.016867,0.000000,0.055528,0.000000,0.000000,0.000000,0.000000,0.496986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1483.000000,,0
2.544609,14.732470,0.065002,0.714999,1.885788,5.037972,0.282466,0.231239,0.638318,1.054900,0.620331,0.372123,0.491066,1.243018,0.119265,0.000000,0.405621,1.168276,0.000000,0.000000,0.275493,0.702256,0.000000,0.000000,0.000000,0.023211,0.000000,0.000000,0.000000,0.094477,0.000000,0.000000,1512.000000,,1
