FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
4.218863,3.810745,0.079974,0.480086,11.252243,10.494123,3.946638,0.961590,0.536224,1.014753,0.238606,0.316863,0.361742,0.173145,0.063850,9998.000000,0.625195,0.581010,0.000000,0.000000,1.051239,1.020946,0.596227,0.000000,0.000000,0.006360,0.000000,0.000000,0.000000,0.000000,0.000000,3.999913,203.000000,,1
5.719591,20.155640,0.090136,0.481803,43.698517,37.979443,20.608017,3.640215,0.857280,1.011899,0.365954,0.512487,0.393424,1.326885,0.071019,0.000000,0.757365,1.304397,0.000000,0.000000,1.640467,1.579549,1.314036,0.561127,0.000000,0.005137,0.000000,0.000000,0.000000,0.122833,0.000000,0.000000,232.000000,,1
6.118825,26.285166,0.147891,0.262003,59.644299,49.768150,27.284227,5.071052,0.640614,1.249945,0.364836,0.518756,0.153401,0.695694,0.224106,0.000000,0.786668,1.419711,0.000000,0.000000,1.775569,1.696952,1.435912,0.705098,0.000000,0.096891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,389.000000,,1
2.412749,7.317683,0.277495,0.610808,6.067399,6.969876,0.374958,0.463037,0.252341,0.488411,0.366373,0.235312,0.555150,0.974566,0.133160,0.000000,0.382512,0.864374,0.000000,0.000000,0.783002,0.843225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,693.000000,,1
4.319060,4.044400,0.248468,0.706155,41.026657,25.476757,16.582224,3.525784,0.322693,0.279392,0.441317,0.354894,0.378591,1.828792,0.051340,0.000000,0.635389,0.606854,0.000000,0.000000,1.613066,1.406144,1.219643,0.547256,0.000000,0.000000,0.000000,0.000000,0.000000,0.262164,0.000000,0.000000,852.000000,,1
2.788605,11.298100,0.124693,0.490527,23.947260,18.850574,8.335590,1.736979,0.178415,1.099040,0.432932,0.029846,0.410473,0.664630,0.031040,0.000000,0.445387,1.053005,0.000000,0.000000,1.379256,1.275325,0.920936,0.239795,0.000000,0.041013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,879.000000,,1
2.983650,3.222835,0.291969,0.456210,7.291131,2.813041,3.590147,0.669781,0.691941,0.963267,0.440538,0.224232,0.552514,1.195245,0.004522,0.000000,0.474748,0.508238,0.000000,0.000000,0.862795,0.449176,0.555112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.077457,0.000000,0.000000,1138.000000,,1
5.130683,24.492567,0.203550,0.652213,38.876732,22.187862,15.258573,3.172886,0.417999,0.856282,0.465054,0.766545,0.444331,0.879779,0.051819,0.000000,0.710175,1.389034,0.000000,0.000000,1.589690,1.346115,1.183514,0.501454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1204.000000,,1
5.544570,21.725683,0.171727,0.827494,41.391434,32.574482,21.391052,3.101755,0.705915,1.103452,0.319698,0.359226,0.168653,0.113054,0.094582,0.000000,0.743868,1.336973,0.000000,0.000000,1.616910,1.512877,1.330232,0.491608,0.000000,0.042753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1293.000000,,1
4.804677,9.757124,0.185922,0.346569,43.488461,30.356297,20.787970,3.700326,0.635464,0.418818,0.542313,0.230780,0.422052,0.752411,0.020605,0.000000,0.681664,0.989322,0.000000,0.000000,1.638374,1.482249,1.317812,0.568240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1381.000000,,1
