FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
15.294786,53.202839,0.334511,0.939670,9.457369,28.930233,0.596015,0.855583,1.056957,1.246292,1.025294,0.512248,0.924957,1.076561,0.040552,0.000000,1.184543,1.725935,0.000000,0.000000,0.975770,1.461352,0.000000,0.000000,0.024057,0.095620,0.010848,0.000000,0.000000,0.032039,0.000000,0.000000,38.000000,,1
11.862093,29.118750,0.235711,0.683336,5.541915,11.152564,0.534787,0.668064,1.986804,3.148430,0.967300,1.127209,0.995768,2.318561,0.034942,0.000000,1.074161,1.464173,0.000000,0.000000,0.743660,1.047375,0.000000,0.000000,0.298155,0.498094,0.000000,0.052004,0.000000,0.365218,0.000000,0.000000,95.000000,,1
30.037378,71.272980,0.225649,0.693658,3.931485,18.251804,0.447026,0.366733,1.499292,3.362381,0.738097,0.908028,0.436725,2.714780,0.061712,0.000000,1.477662,1.852925,0.000000,0.000000,0.594557,1.261306,0.000000,0.000000,0.175886,0.526647,0.000000,0.000000,0.000000,0.433735,0.000000,0.000000,192.000000,,1
20.963730,2.319299,0.322513,0.869158,3.188298,19.823185,0.318640,0.336587,1.504881,3.179135,1.120740,1.197261,1.497814,2.952028,0.105428,0.000000,1.321469,0.365357,0.000000,0.000000,0.503559,1.297173,0.000000,0.000000,0.177502,0.502309,0.049505,0.078189,0.175458,0.470120,0.000000,0.000000,244.000000,,0
7.117767,32.455917,0.169432,0.570881,9.038033,21.410875,0.377194,0.773313,1.118365,1.535645,0.587471,1.328003,0.742629,1.147971,0.148996,0.000000,0.852344,1.511294,0.000000,0.000000,0.956074,1.330634,0.000000,0.000000,0.048583,0.186291,0.000000,0.123199,0.000000,0.059931,0.000000,0.000000,277.000000,,1
6.852130,28.385044,0.257212,0.609491,4.357989,17.383825,0.429119,0.400272,1.711326,1.676988,0.383682,1.057755,0.194047,0.468827,0.084706,9998.000000,0.835826,1.453090,0.000000,0.000000,0.639286,1.240145,0.000000,0.000000,0.233333,0.224530,0.000000,0.024385,0.000000,0.000000,0.000000,3.999913,324.000000,,1
8.394025,3.782317,0.319978,0.595636,8.026613,11.635825,0.411152,0.808030,0.978260,3.059273,0.798028,1.349883,1.369029,3.296321,0.039908,9998.000000,0.923970,0.577758,0.000000,0.000000,0.904532,1.065797,0.000000,0.000000,0.000000,0.485618,0.000000,0.130296,0.136413,0.518030,0.000000,3.999913,403.000000,,1
9.123077,13.839515,0.199237,0.401889,12.362083,20.044483,0.715458,1.168154,1.219720,0.799745,0.367192,0.417840,0.580464,2.599968,0.121705,0.000000,0.960141,1.141121,0.000000,0.000000,1.092092,1.301995,0.000000,0.067500,0.086260,0.000000,0.000000,0.000000,0.000000,0.414968,0.000000,0.000000,446.000000,,1
7.807512,25.809650,0.094009,0.618514,8.182449,11.329762,0.485277,0.740732,1.535625,3.230062,0.853706,1.971313,1.126630,1.910443,0.017298,0.000000,0.892513,1.411782,0.000000,0.000000,0.912883,1.054221,0.000000,0.000000,0.186285,0.509211,0.000000,0.294755,0.051781,0.281134,0.000000,0.000000,484.000000,,1
8.484719,1.431754,0.190913,0.484099,5.289374,10.717696,0.542692,0.593680,0.886107,4.956860,0.083748,0.605917,0.574854,1.431834,0.138617,9998.000000,0.928638,0.155869,0.000000,0.000000,0.723404,1.030101,0.000000,0.000000,0.000000,0.695207,0.000000,0.000000,0.000000,0.155893,0.000000,3.999913,586.000000,,0
