FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
33.458851,84.678299,0.211795,7.500231,980.059326,732.024231,441.376617,87.244514,5.480567,3.657863,1.272265,0.900082,1.274022,1.899184,0.061569,0.000000,1.524511,1.927772,0.000000,0.875075,2.991252,2.864526,2.644809,1.940738,0.738825,0.563227,0.104577,0.000000,0.105177,0.278567,0.000000,0.000000,41.000000,,1
9.241781,9.080475,0.346669,0.750494,75.374992,68.092087,39.170956,8.176620,1.879879,0.767863,0.092831,0.520173,0.369547,1.606297,0.060817,0.000000,0.965756,0.958109,0.000000,0.000000,1.877227,1.833097,1.592964,0.912574,0.274130,0.000000,0.000000,0.000000,0.000000,0.205826,0.000000,0.000000,117.000000,,1
20.425989,84.896866,0.213691,1.579246,376.201691,280.791504,177.861450,33.431580,3.901160,2.374998,1.076401,1.280989,0.811523,2.721028,0.034629,0.000000,1.310183,1.928892,0.000000,0.198450,2.575421,2.448384,2.250082,1.524157,0.591194,0.375663,0.031974,0.107545,0.000000,0.434733,0.000000,0.000000,198.000000,,1
22.378494,88.734200,0.329920,5.759459,968.260010,696.818054,446.427429,87.101807,4.794775,2.127648,0.917490,1.177318,0.946258,2.181390,0.028402,0.000000,1.349831,1.948091,0.000000,0.760382,2.985992,2.843119,2.649751,1.940027,0.680768,0.327900,0.000000,0.070894,0.000000,0.338733,0.000000,0.000000,286.000000,,1
17.223637,60.699657,0.193468,2.268172,312.229919,233.821442,145.630264,28.334955,2.973329,3.518677,0.756743,0.138428,1.046555,2.257152,0.130011,9998.000000,1.236125,1.783186,0.000000,0.355676,2.494474,2.368884,2.163252,1.452322,0.473243,0.546379,0.000000,0.000000,0.019762,0.353561,0.000000,3.999913,348.000000,,1
17.526745,21.513769,0.107564,4.383862,614.311279,462.066254,282.329285,55.463726,4.143280,5.396060,1.178376,0.671298,0.559582,2.029187,0.121685,9998.000000,1.243701,1.332716,0.000000,0.641857,2.788388,2.664704,2.450756,1.744009,0.617344,0.732077,0.071284,0.000000,0.000000,0.307322,0.000000,3.999913,401.000000,,1
4.373920,18.666790,0.290931,0.358168,0.000000,1.865425,0.199237,0.175481,0.171428,1.359945,0.373440,0.697071,0.885309,2.626001,0.114526,0.000000,0.640871,1.271070,0.000000,0.000000,0.000000,0.270778,0.000000,0.000000,0.000000,0.133521,0.000000,0.000000,0.000000,0.419295,0.000000,0.000000,454.000000,,1
4.249587,17.691364,0.268392,0.332675,3.164681,4.150387,2.718952,0.903116,1.338963,1.425626,0.468348,0.990378,0.586153,0.301292,0.062326,280.097321,0.628347,1.247761,0.000000,0.000000,0.500330,0.618089,0.434402,0.000000,0.126769,0.154005,0.000000,0.000000,0.000000,0.000000,0.000000,2.447309,493.000000,,1
10.116549,38.503792,0.250285,1.123835,67.472649,43.999748,33.530479,6.560501,1.377733,1.413907,0.526682,0.648879,0.927632,2.631511,0.004409,0.000000,1.005032,1.585503,0.000000,0.050702,1.829128,1.643450,1.525440,0.816937,0.139165,0.150421,0.000000,0.000000,0.000000,0.420205,0.000000,0.000000,533.000000,,1
13.586116,4.771237,0.362900,1.200695,219.105942,135.139908,100.302147,19.546968,1.820906,2.450800,0.867681,1.057675,0.662574,1.277136,0.088545,0.000000,1.133095,0.678631,0.000000,0.079433,2.340654,2.130784,2.001310,1.291079,0.260288,0.389308,0.000000,0.024352,0.000000,0.106237,0.000000,0.000000,552.000000,,1
44.060879,26.086227,0.158432,2.161387,380.619507,281.083954,178.478363,34.458271,2.625782,2.832126,0.496257,0.598750,0.166816,1.387236,0.008772,0.000000,1.644053,1.416411,0.000000,0.334732,2.580491,2.448836,2.251585,1.537293,0.419259,0.452113,0.000000,0.000000,0.000000,0.142150,0.000000,0.000000,595.000000,,1
3.494141,19.093594,0.055200,1.095566,142.972458,115.887543,66.184799,13.254539,0.956739,0.445889,0.351740,0.127708,1.027370,0.986844,0.010312,0.000000,0.543340,1.280888,0.000000,0.039639,2.155252,2.064037,1.820758,1.122365,0.000000,0.000000,0.000000,0.000000,0.011727,0.000000,0.000000,0.000000,661.000000,,1
18.283247,20.038834,0.269370,2.317682,763.722412,528.525879,351.353668,65.679115,3.348846,1.824021,1.253199,0.940888,1.153141,8.454714,0.016774,0.000000,1.262053,1.301872,0.000000,0.365054,2.882936,2.723066,2.545744,1.817427,0.524895,0.261030,0.098020,0.000000,0.061883,0.927099,0.000000,0.000000,704.000000,,1
7.490149,0.434649,0.136991,0.019425,35.401596,18.295746,15.199719,0.000000,0.437204,1.468148,0.337346,1.021481,0.702941,2.641273,0.062508,376.631531,0.874490,0.000000,0.000000,0.000000,1.549023,1.262350,1.181836,0.000000,0.000000,0.166770,0.000000,0.009230,0.000000,0.421813,0.000000,2.575917,795.000000,,0
22.565735,46.215595,0.205626,1.969596,175.151413,129.802658,81.689377,16.540939,3.009084,2.826217,0.708071,1.548402,0.794255,1.419836,0.089816,0.000000,1.353449,1.664789,0.000000,0.294377,2.243414,2.113284,1.912166,1.218560,0.478434,0.451205,0.000000,0.189884,0.000000,0.152238,0.000000,0.000000,861.000000,,1
4.361323,0.223553,0.062746,0.671518,26.510994,29.298403,8.932125,2.851611,1.170350,1.860015,0.747380,0.445988,0.275918,1.630273,0.008746,9998.000000,0.639618,0.000000,0.000000,0.000000,1.423426,1.466844,0.950955,0.455090,0.068316,0.269516,0.000000,0.000000,0.000000,0.212260,0.000000,3.999913,918.000000,,0
6.634147,17.088043,0.043401,0.027570,7.723165,0.000000,4.125692,1.010840,0.555030,0.000000,0.083867,0.926414,0.472281,3.301113,0.058522,0.000000,0.821785,1.232692,0.000000,0.000000,0.887795,0.000000,0.615497,0.004683,0.000000,0.000000,0.000000,0.000000,0.000000,0.518660,0.000000,0.000000,940.000000,,1
33.204113,80.920021,0.306562,3.005251,481.790833,345.765167,220.264954,43.295448,3.954024,3.550519,0.822723,0.841728,0.660219,0.467988,0.077260,0.000000,1.521192,1.908056,0.000000,0.477881,2.682858,2.538781,2.342945,1.636442,0.597039,0.550292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,985.000000,,1
50.877411,146.822052,0.206524,6.729294,1185.112549,828.773865,527.435913,105.576309,7.248449,2.903756,0.947037,2.015812,0.756982,3.019026,0.065626,0.000000,1.706525,2.166791,0.000000,0.827969,3.073760,2.918436,2.722170,2.023566,0.860245,0.462960,0.000000,0.304450,0.000000,0.479867,0.000000,0.000000,1138.000000,,0
9.100299,4.575873,0.134156,0.327624,3.698449,12.766308,5.257233,2.041824,0.640714,2.878322,0.579745,0.771316,0.498353,3.216666,0.087065,9998.000000,0.959056,0.660474,0.000000,0.000000,0.568020,1.106065,0.720757,0.310018,0.000000,0.459139,0.000000,0.000000,0.000000,0.507406,0.000000,3.999913,1196.000000,,1
12.769362,8.096426,0.185782,1.737877,244.893021,229.629959,115.678368,22.263865,1.597173,2.853168,0.355733,1.391468,1.018287,1.726079,0.000920,0.000000,1.106169,0.908293,0.000000,0.240019,2.388976,2.361028,2.063252,1.347601,0.203352,0.455327,0.000000,0.143473,0.007870,0.237061,0.000000,0.000000,1261.000000,,1
7.927673,92.203888,0.293566,6.108983,826.713745,611.745911,376.061768,74.318031,5.846440,4.146993,0.932243,0.482821,1.512208,2.832725,0.110304,0.000000,0.899146,1.964749,0.000000,0.785969,2.917355,2.786571,2.575259,1.871094,0.766892,0.617733,0.000000,0.000000,0.179612,0.452204,0.000000,0.000000,1343.000000,,0
4.773174,23.722908,0.092831,0.720908,4.700786,20.389215,1.751353,1.159151,0.212833,0.392965,0.000000,0.930646,0.768302,1.082809,0.015785,0.000000,0.678807,1.375168,0.000000,0.000000,0.672170,1.309401,0.243374,0.064140,0.000000,0.000000,0.000000,0.000000,0.000000,0.034552,0.000000,0.000000,1419.000000,,1
10.650019,4.955203,0.073366,2.108742,452.819946,325.895264,207.174103,40.717201,3.280909,2.210517,0.264898,0.399972,0.358488,1.445669,0.016050,0.000000,1.027350,0.695061,0.000000,0.324024,2.655926,2.513078,2.316335,1.609778,0.515994,0.344494,0.000000,0.000000,0.000000,0.160069,0.000000,0.000000,1440.000000,,1
11.156258,37.863693,0.161706,1.706894,298.283447,215.685806,137.286118,25.594084,1.977941,3.497515,0.697171,1.054601,0.837955,2.176799,0.031269,0.000000,1.047518,1.578223,0.000000,0.232207,2.474629,2.333822,2.137627,1.408140,0.296213,0.543760,0.000000,0.023088,0.000000,0.337818,0.000000,0.000000,1646.000000,,1
9.337647,30.660942,0.227067,2.567328,483.724518,330.623291,213.899109,41.503891,0.701563,2.098561,0.851470,0.728554,0.795033,1.898525,0.009200,9998.000000,0.970237,1.486585,0.000000,0.409481,2.684598,2.519333,2.330209,1.618089,0.000000,0.321922,0.000000,0.000000,0.000000,0.278416,0.000000,3.999913,1683.000000,,1
7.228446,34.867027,0.296680,1.354295,230.922806,175.460617,104.788902,18.530199,0.335110,0.000000,0.294005,1.087142,1.218882,2.130163,0.095260,9998.000000,0.859045,1.542415,0.000000,0.131713,2.363467,2.244180,2.020315,1.267880,0.000000,0.000000,0.000000,0.036286,0.085962,0.328413,0.000000,3.999913,1699.000000,,1
58.657833,53.792706,0.274680,6.627998,1156.062866,840.333557,533.446533,103.022835,5.692900,3.654430,0.965343,1.606077,1.034537,2.758720,0.021973,0.000000,1.768326,1.730723,0.000000,0.821382,3.062981,2.924452,2.727091,2.012933,0.755334,0.562820,0.000000,0.205766,0.014746,0.440708,0.000000,0.000000,1768.000000,,1
