FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
3.296641,26.434315,0.287357,0.229123,7.085106,3.311334,0.371983,0.676189,0.419876,0.938612,0.272404,0.157613,0.502925,1.584057,0.105199,0.000000,0.518072,1.422168,0.000000,0.000000,0.850346,0.520003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.199771,0.000000,0.000000,26.000000,,1
4.764829,5.920206,0.096025,0.474816,2.403406,3.587731,0.492464,0.343475,0.174163,0.731868,0.016111,1.046735,0.128586,0.000000,0.034095,9998.000000,0.678047,0.772337,0.000000,0.000000,0.380827,0.554820,0.000000,0.000000,0.000000,0.000000,0.000000,0.019837,0.000000,0.000000,0.000000,3.999913,167.000000,,1
1.231619,1.006708,0.000000,0.180392,4.201534,4.886188,0.000000,0.397457,0.277176,0.288355,0.406041,0.206045,0.391567,1.329401,0.046018,9998.000000,0.090476,0.002904,0.000000,0.000000,0.623408,0.688970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.123656,0.000000,3.999913,280.000000,,0
1.223813,2.773034,0.022759,0.119982,1.034897,2.811903,0.297978,0.032421,0.000000,0.000000,0.028488,0.000000,0.051786,0.165459,0.059018,0.000000,0.087715,0.442955,0.000000,0.000000,0.014897,0.449000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,298.000000,,0
4.606277,8.033021,0.291230,0.593640,3.281229,5.260787,0.452137,0.298058,0.602923,1.282985,0.674193,0.661756,0.230900,0.763271,0.072133,0.000000,0.663350,0.904879,0.000000,0.000000,0.516037,0.721051,0.000000,0.000000,0.000000,0.108222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,328.000000,,1
2.561898,3.882275,0.114991,0.770837,2.548602,6.156636,0.322773,0.274021,0.693099,0.697770,0.116408,0.405143,0.324789,1.708171,0.073107,0.000000,0.408562,0.589086,0.000000,0.000000,0.406302,0.789343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.232531,0.000000,0.000000,446.000000,,1
5.480466,4.851391,0.089278,0.811284,3.679045,3.848457,0.331397,0.317941,0.440219,1.258769,0.597213,0.567667,0.589148,1.437324,0.084266,0.000000,0.738818,0.685866,0.000000,0.000000,0.565735,0.585287,0.000000,0.000000,0.000000,0.099946,0.000000,0.000000,0.000000,0.157555,0.000000,0.000000,650.000000,,1
3.308839,3.562597,0.193787,0.315107,3.497895,9.841809,0.253339,0.363379,0.286539,0.719790,0.318001,0.414845,0.031443,0.534767,0.074551,0.000000,0.519676,0.551767,0.000000,0.000000,0.543807,0.993075,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,715.000000,,1
7.818352,8.902240,0.197600,0.331117,5.949852,14.081554,0.764609,0.587331,0.142620,1.086922,0.465393,0.436785,0.340121,1.514883,0.099901,0.000000,0.893115,0.949499,0.000000,0.000000,0.774506,1.148651,0.000000,0.000000,0.000000,0.036198,0.000000,0.000000,0.000000,0.180379,0.000000,0.000000,776.000000,,1
1.378292,3.561778,0.047374,0.116947,1.311294,0.396858,0.170689,0.160468,0.047653,0.887824,0.314967,0.326885,0.127428,0.692140,0.114249,0.000000,0.139341,0.551667,0.000000,0.000000,0.117700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,962.000000,,0
3.386557,7.914237,0.195943,0.231539,4.895691,9.244197,0.434809,0.422411,0.427123,1.368170,0.573237,0.356990,0.491526,1.311374,0.091000,0.000000,0.529758,0.898409,0.000000,0.000000,0.689814,0.965869,0.000000,0.000000,0.000000,0.136140,0.000000,0.000000,0.000000,0.117726,0.000000,0.000000,976.000000,,1
6.256854,10.791881,0.016031,0.538660,3.794295,4.202173,0.370725,0.286139,0.266116,0.993851,0.216306,0.296301,0.090795,1.633947,0.163848,0.000000,0.796356,1.033097,0.000000,0.000000,0.579131,0.623474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.213238,0.000000,0.000000,1005.000000,,1
