FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
21.053427,5.498933,0.208940,0.811643,11.562259,17.620813,0.727816,1.171588,1.943344,3.969416,0.472520,0.670779,1.524146,3.282985,0.034482,0.000000,1.323323,0.740278,0.000000,0.000000,1.063043,1.246026,0.000000,0.068775,0.288550,0.598727,0.000000,0.000000,0.183027,0.516269,0.000000,0.000000,90.000000,,1
19.255518,38.648445,0.267713,0.690483,14.714862,12.147314,1.457508,1.194067,1.592023,2.912060,0.608133,1.118365,0.966761,2.659680,0.070483,0.000000,1.284555,1.587132,0.000000,0.000000,1.167756,1.084480,0.163611,0.077029,0.201949,0.464200,0.000000,0.048583,0.000000,0.424829,0.000000,0.000000,157.000000,,1
11.646306,1.657643,0.243756,0.258350,10.907889,24.895794,0.686371,1.093091,0.490807,2.486076,0.638638,0.711126,0.638957,1.146633,0.020504,0.000000,1.066188,0.219491,0.000000,0.000000,1.037741,1.396126,0.000000,0.038656,0.000000,0.395514,0.000000,0.000000,0.000000,0.059425,0.000000,0.000000,323.000000,,0
9.761356,3.312891,0.185522,0.578906,9.714381,20.472763,0.668384,0.793795,0.982153,1.943383,0.752211,0.527181,0.704877,1.188777,0.000962,0.000000,0.989510,0.520207,0.000000,0.000000,0.987415,1.311176,0.000000,0.000000,0.000000,0.288558,0.000000,0.000000,0.000000,0.075100,0.000000,0.000000,468.000000,,1
8.598652,20.688810,0.182388,0.427961,11.985189,19.245018,0.609311,1.042263,1.978340,1.163882,0.758180,1.164561,1.176699,1.970993,0.061991,0.000000,0.934430,1.315735,0.000000,0.000000,1.078645,1.284318,0.000000,0.017977,0.296301,0.065909,0.000000,0.066162,0.070665,0.294685,0.000000,0.000000,584.000000,,1
9.168355,26.641777,0.140185,0.225490,6.136273,20.666651,0.441137,0.461879,1.475655,1.426903,0.279272,0.295642,0.547683,0.446208,0.016631,0.000000,0.962291,1.425563,0.000000,0.000000,0.787905,1.315270,0.000000,0.000000,0.168985,0.154395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,634.000000,,1
8.851273,75.881470,0.210856,0.735621,8.274582,18.983873,1.851710,0.655028,1.346410,1.910723,0.593799,0.984628,0.817093,2.533469,0.017865,0.000000,0.947006,1.880136,0.000000,0.000000,0.917746,1.278385,0.267573,0.000000,0.129177,0.281198,0.000000,0.000000,0.000000,0.403716,0.000000,0.000000,691.000000,,1
16.906912,2.646364,0.098002,0.290771,3.505221,20.799408,0.813899,0.246631,0.946078,1.317303,0.520473,0.821345,0.370186,4.539559,0.014198,0.000000,1.228064,0.422650,0.000000,0.000000,0.544715,1.318051,0.000000,0.000000,0.000000,0.119686,0.000000,0.000000,0.000000,0.657014,0.000000,0.000000,745.000000,,0
10.261586,14.019068,0.204228,0.306981,9.437605,26.396204,1.035496,0.838075,1.797409,0.196023,0.128366,0.474017,0.793676,1.202212,0.048516,0.000000,1.011214,1.146719,0.000000,0.000000,0.974862,1.421541,0.015148,0.000000,0.254647,0.000000,0.000000,0.000000,0.000000,0.079981,0.000000,0.000000,824.000000,,1
6.907270,7.817893,0.146034,0.222156,5.305505,7.945860,0.677208,0.486834,1.020603,2.091514,0.424907,0.849235,0.828452,2.904794,0.017418,0.000000,0.839306,0.893090,0.000000,0.000000,0.724727,0.900141,0.000000,0.000000,0.008857,0.320461,0.000000,0.000000,0.000000,0.463115,0.000000,0.000000,870.000000,,1
