FSC-HLin,SSC-HLin,BLU-V-HLin,GRN-V-HLin,YEL-V-HLin,ORG-V-HLin,GRN-B-HLin,YEL-B-HLin,RED-B-HLin,NIR-B-HLin,YEL-G-HLin,ORG-G-HLin,RED-G-HLin,NIR-G-HLin,BLU-V-ALin,BLU-V-W,FSC-HLog,SSC-HLog,BLU-V-HLog,GRN-V-HLog,YEL-V-HLog,ORG-V-HLog,GRN-B-HLog,YEL-B-HLog,RED-B-HLog,NIR-B-HLog,YEL-G-HLog,ORG-G-HLog,RED-G-HLog,NIR-G-HLog,BLU-V-ALog,BLU-V-WLog,TIME,,P02.R1
8.166299,12.199059,0.234533,0.253020,16.620953,18.246735,5.785711,1.521791,1.904494,2.145975,0.416722,1.133198,0.656585,3.279432,0.030672,0.000000,0.912025,1.086326,0.000000,0.000000,1.220656,1.261185,0.762357,0.182355,0.279780,0.331625,0.000000,0.054306,0.000000,0.515799,0.000000,0.000000,48.000000,,1
32.631157,34.387043,0.241880,0.545308,30.560545,19.558527,11.348887,2.508695,1.401010,1.543930,0.686890,1.010900,1.352459,1.774950,0.046802,9998.000000,1.513632,1.536395,0.000000,0.000000,1.485161,1.291336,1.054953,0.399448,0.146441,0.188628,0.000000,0.004708,0.131124,0.249186,0.000000,3.999913,109.000000,,1
13.153263,5.204050,0.021521,0.520732,18.546669,12.230103,6.974108,1.829191,0.899244,0.000000,0.640395,1.273203,1.031363,0.731868,0.040568,0.000000,1.119033,0.716341,0.000000,0.000000,1.268266,1.087430,0.843489,0.262259,0.000000,0.000000,0.000000,0.104898,0.013412,0.000000,0.000000,0.000000,213.000000,,1
31.245638,48.926960,0.315107,0.504382,34.923206,31.240009,10.493823,2.700126,1.588928,2.096984,0.956939,0.987383,1.424967,3.715359,0.006125,0.000000,1.494789,1.689548,0.000000,0.000000,1.543114,1.494711,1.020934,0.431384,0.201104,0.321595,0.000000,0.000000,0.153805,0.570001,0.000000,0.000000,278.000000,,1
4.765707,4.607894,0.226907,0.436985,9.520075,4.444073,2.243158,1.015113,1.339442,1.563275,0.750095,0.201913,0.282406,0.764409,0.029927,0.000000,0.678127,0.663503,0.000000,0.000000,0.978640,0.647781,0.350860,0.006514,0.126924,0.194035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,357.000000,,1
26.808493,32.754711,0.276976,0.518796,23.641956,31.774696,9.309678,1.914137,1.274561,3.087501,1.110719,1.873491,0.961850,1.240163,0.003057,0.000000,1.428272,1.515274,0.000000,0.000000,1.373683,1.502081,0.968935,0.281973,0.105360,0.489607,0.045604,0.272652,0.000000,0.093479,0.000000,0.000000,509.000000,,1
16.476215,32.325954,0.220678,0.662095,31.554237,47.176067,11.976325,2.746242,1.010880,4.745404,0.710068,1.376874,1.191991,3.856622,0.011343,0.000000,1.216857,1.509551,0.000000,0.000000,1.499058,1.673722,1.078324,0.438739,0.004700,0.676273,0.000000,0.138894,0.076273,0.586207,0.000000,0.000000,635.000000,,1
12.205029,3.976184,0.069553,0.477711,9.375439,19.037374,3.778663,0.965184,1.241201,1.996706,0.657543,0.000000,0.221337,2.068156,0.179648,9998.000000,1.086539,0.599467,0.000000,0.000000,0.971992,1.279607,0.577338,0.000000,0.093842,0.300314,0.000000,0.000000,0.000000,0.315583,0.000000,3.999913,772.000000,,1
7.644049,20.652296,0.178276,0.000000,5.683337,25.210461,2.242339,0.590745,0.795093,2.426484,0.278274,0.936855,0.393684,1.568406,0.062839,0.000000,0.883323,1.314968,0.000000,0.000000,0.754603,1.401581,0.350701,0.000000,0.000000,0.384977,0.000000,0.000000,0.000000,0.195458,0.000000,0.000000,794.000000,,1
20.526106,1.827095,0.120581,0.639037,15.891720,20.232780,5.560501,1.492704,2.039149,1.456370,0.704179,0.794374,0.912380,3.417581,0.062327,0.000000,1.312307,0.261761,0.000000,0.000000,1.201171,1.306056,0.745114,0.173974,0.309449,0.163272,0.000000,0.000000,0.000000,0.533719,0.000000,0.000000,879.000000,,0
